,cnt,date,title,content,org_link,link,Day
290,291,2022-03-30 09:46:00,"제주시, 올해 출생 아동에게 200만원 첫만남이용권 <b>지원</b>",제주시 주민복지과 관계자는 &quot;&apos;첫만남 이용권&apos; <b>지원</b>으로 아동 <b>양육</b>가구의 경제적 부담을 경감해 <b>양육</b>에 대한 사회적 책임을 강화해 나가겠다&quot;고 말했다.  &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=480147,http://www.headlinejeju.co.kr/news/articleView.html?idxno=480147,2022-03-30
294,295,2022-03-28 11:44:00,"서귀포보건소, 난임부부 시술비 <b>지원</b> 확대","<b>지원</b> 확대를 통해 더 많은 난임부부가 혜택을 받을 수 있길 바라며, 난임부부의 임신 준비 과정에 도움이 되도록 최선을 다하겠다&quot;고 말했다. 자세한 사항은 서귀포보건소(전화 064-760-6083)로 문의하면 된다.&lt;<b>헤드라인</b>제... ",http://www.headlinejeju.co.kr/news/articleView.html?idxno=479938,http://www.headlinejeju.co.kr/news/articleView.html?idxno=479938,2022-03-28
298,299,2022-03-23 09:24:00,"제주도교육청, 초등학생 저학년 학습심리검사 실시","치료비 <b>지원</b>, 추수관리, 둥지키움멘토링, <b>양육</b>코칭 등 학생 맞춤형 다각적 연계 <b>지원</b> 서비스를 제공한다.... 원인에 따라 학생 개별적 맞춤형 개입을 통해 취약요인을 보완하기 위해 노력하겠다&quot;고 말했다.&lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=479438,http://www.headlinejeju.co.kr/news/articleView.html?idxno=479438,2022-03-23
292,293,2022-03-22 15:52:00,저소득 한부모가족 대학 신입생 입학<b>지원</b>금 신청하세요,"권지현 / 서귀포시 여성가족과 ⓒ<b>헤드라인</b>제주 최근 몇 년 사이에 제주도내 한부모가족이 꾸준히 증가하고 있으며, 특히나 코로나19 사태 이후로 그 상승폭이 더욱 급격하게 커지는 추세를 보이고 있다. 홀로 자녀를 <b>양육</b>... ",http://www.headlinejeju.co.kr/news/articleView.html?idxno=479408,http://www.headlinejeju.co.kr/news/articleView.html?idxno=479408,2022-03-22
300,301,2022-03-21 11:00:00,"서귀포시, 출산 시 200만원 지급...첫만남이용권 운영",서귀포시 관계자는 &quot;다양한 출산<b>지원</b>정책을 발굴하여 출산 가정의 부담을 덜어주기 위해 노력하고 모든 시민들이 복지서비스를 받을 수 있도록 홍보에 만전을 기하겠다&quot;고 말했다.&lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=479188,http://www.headlinejeju.co.kr/news/articleView.html?idxno=479188,2022-03-21
299,300,2022-03-21 11:00:00,"서귀포시, 출산 시 200만원 지급...첫만남이용권 운영",서귀포시 관계자는 &quot;다양한 출산<b>지원</b>정책을 발굴하여 출산 가정의 부담을 덜어주기 위해 노력하고 모든 시민들이 복지서비스를 받을 수 있도록 홍보에 만전을 기하겠다&quot;고 말했다.&lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=479188,http://www.headlinejeju.co.kr/news/articleView.html?idxno=479188,2022-03-21
304,305,2022-03-04 11:44:00,"제주시, 가족관계등록신고 후속절차 안내 리플릿 제작","리플릿에 수록된 주요 내용을 보면 △출생신고 후 육아<b>지원</b>금, <b>양육</b>·아동수당, 영유아 보육료 <b>지원</b>... 도움이 되는 시민 맞춤형 민원편의 시책발굴과 행정서비스 제공에 최선을 다해 나가겠다&quot;고 말했다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=477979,http://www.headlinejeju.co.kr/news/articleView.html?idxno=477979,2022-03-04
302,303,2022-03-01 10:34:00,"두근두근 새 학기, 꿈바당 카드로 시작하세요","중․고등학생과 <b>양육</b>시설이나 가정위탁보호중인 중․고등학생은 매월 서귀포시에서 <b>지원</b>하는 별도 수당이 있어 <b>지원</b>되지 않는다. 이 카드는 학습과 관련된 온<b>라인</b> 강의, 도서 구입, 독서실·스터디카페 등을 이용할 수... ",http://www.headlinejeju.co.kr/news/articleView.html?idxno=477665,http://www.headlinejeju.co.kr/news/articleView.html?idxno=477665,2022-03-01
301,302,2022-02-21 11:12:00,"제주, 무주택 &apos;둘째자녀 출산가구&apos; 주거임차비 <b>지원</b>",이창민 제주도 도시건설국장은 &quot;이번 사업을 통해 다자녀 가정의 출산·<b>양육</b>비 부담을 덜어드리기를 기대한다&quot;면서 &quot;출산환경 조성 및 주거자립 기반을 지속적으로 마련해 나가겠다&quot;고 말했다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=476943,http://www.headlinejeju.co.kr/news/articleView.html?idxno=476943,2022-02-21
303,304,2022-02-18 11:44:00,"제주발달장애인<b>지원</b>센터, 발달장애인<b>지원</b>사업 수행기관 모집",<b>지원</b>사업) 수행기관을 모집한다고 18일 밝혔다. 부모교육<b>지원</b>사업은 발달장애인 자녀의 성장에 맞춰 <b>양육</b>기... 위해 발달장애인<b>지원</b>사업이 도내에 안정적으로 자리 잡을 수 있도록 노력하겠다&quot;고 말했다.&lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=476773,http://www.headlinejeju.co.kr/news/articleView.html?idxno=476773,2022-02-18
305,306,2022-02-10 21:43:00,[신장개업] &lt;신장개업 선대위서울 - 윤석열 “적폐청산” 발언에 대한 청년들...,● 강민진 : 이런 <b>헤드라인</b> 기사도 나오던데. 저는 여성청년들의 입장에서 이재명 후보의 진정성을 믿기... <b>양육</b>비 국가<b>지원</b>. ▶ 신장식 : 질문지 답변을 거부했죠. ◇ 임승호 : <b>양육</b>비 국가<b>지원</b>이라든지 산후우울증... ,http://tbs.seoul.kr/news/newsView.do?typ_800=9&idx_800=3462361&seq_800=20454997,http://tbs.seoul.kr/news/newsView.do?typ_800=9&idx_800=3462361&seq_800=20454997,2022-02-10
306,307,2022-02-09 10:02:00,"제주시, 취약보육 어린이집 확대 운영","한편 제주시는 부모들이 안심하고 아이를 맡겨 <b>양육</b>의 부담감을 해소할 수 있도록 취약보육 어린이집 지정을 지속 확대하는 한편, 안정적 운영을 위해 운영비 또는 수당을 <b>지원</b>할 계획이다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=475922,http://www.headlinejeju.co.kr/news/articleView.html?idxno=475922,2022-02-09
307,308,2022-02-07 17:26:00,"제주, 육아휴직비 &apos;최대 150만원&apos;...&apos;3+3부모육아휴직제&apos; 도입","제주특별자치도는 자녀 <b>양육</b>으로 인한 경제적 부담을 덜고 육아휴직 사용을 촉진하기 위해 올해부터... 건강을 보호하고, 여성의 경력단절 예방에도 도움을 줄 것으로 기대하고 있다&quot;고 말했다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=475744,http://www.headlinejeju.co.kr/news/articleView.html?idxno=475744,2022-02-07
311,312,2022-02-02 09:02:00,"서귀포시, 청소년 보건위생물품 무료지급기 10대 추가 설치","서귀포시는 올해 여성 청소년들의 건강한 성장과 발달을 <b>지원</b>하기 위해 &apos;보건위생물품 무료지급기를... 늘려나가고, 이용 상황을 모니터링해서 불편사항을 해소시키도록 노력하겠다&quot;고 말했다.&lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=475301,http://www.headlinejeju.co.kr/news/articleView.html?idxno=475301,2022-02-02
21,22,2022-01-31 09:02:00,"제주, 아동수당 지급대상 만 8세 미만으로 확대","읍·면사무소 및 동 주민센터에서 가능하며, 보건복지부 콜센터(국번없이 129)를 이용하면 된다. &lt;<b>헤드라인</b>제주&gt; 한편, 지난해 제주시는 아동 2만8005명에게 약 335억 원 가량의 아동<b>양육</b>비를 <b>지원</b>했다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=475175,http://www.headlinejeju.co.kr/news/articleView.html?idxno=475175,2022-01-31
308,309,2022-01-31 09:02:00,"제주, 아동수당 지급연령 확대...급식 단가 인상",확대되는 아동복지사업이 아동<b>양육</b>에 따른 경제적 부담에 조금이나마 도움이 되기를 기대한다&quot;며 &quot;앞으로 아동의 안전한 보호에서 자립까지 <b>지원</b>하는 시스템을 더욱 강화해 나가겠다&quot;고 말했다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=475234,http://www.headlinejeju.co.kr/news/articleView.html?idxno=475234,2022-01-31
309,310,2022-01-30 01:22:00,[오늘의 中企] 6조 시장 열린다...반려동물 사업 본격 확장,라이프스타일을 <b>지원</b>하고자 하는 생활용품 기업으로서 자연스러운 진화이자 사업의 연장”이라고 말했다.... 반려동물 <b>양육</b>가구의 청소를 좀 더 쉽게 해줄 펫 청소기 <b>라인</b>업을 확대 중에 있다”며 “앞으로도 다양한... ,https://www.ajunews.com/view/20220130004404009,https://www.ajunews.com/view/20220130004404009,2022-01-30
88,89,2022-01-25 11:22:00,"제주도교육청, &apos;정서위기&apos; 학생 <b>지원</b> 강화...단계별 <b>지원</b>체제 구축","상담전문인력 미배치 학교를 중심으로 순회 상담을 <b>지원</b>하고, 자녀 <b>양육</b>의 어려움을 겪는 부모를 위한 1대1... 나타나는 다양한 문제들을 촘촘히 <b>지원</b>하고 해소하는 데 노력과 <b>지원</b>을 아끼지 않겠다&quot;고 밝혔다.&lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=474716,http://www.headlinejeju.co.kr/news/articleView.html?idxno=474716,2022-01-25
310,311,2022-01-19 16:16:00,이 세상에 맞아도 되는 아이는 없습니다,공감정책과 실질적이고 다양한 심리적인 <b>지원</b>이 필요한 것 같습니다. 어른들이 바뀌면 아이들이 안전하고 행복한 나라가 될 것입니다.&lt;강현수 / 서귀포시 여성가족과장&gt; *이 글은 <b>헤드라인</b>제주 편집방향과 다를 수 있습니다.,http://www.headlinejeju.co.kr/news/articleView.html?idxno=474266,http://www.headlinejeju.co.kr/news/articleView.html?idxno=474266,2022-01-19
312,313,2022-01-13 10:28:00,"서귀포시교육<b>지원</b>청, 특수교육학생 겨울방학 계절학교 운영","<b>지원</b>청 관계자는 &quot;이번 프로그램을 통해 코로나19가 지속되는 상황에서도 학생들이 가정과 체험기관에서 창의력과 문제해결력을 향상하고, 가족 및 친구와 소통하는 시간을 가지길 바란다&quot;고 전했다.&lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=473727,http://www.headlinejeju.co.kr/news/articleView.html?idxno=473727,2022-01-13
313,314,2022-01-12 15:13:00,"[오늘의 유통 단신] 현대홈쇼핑, 장애인 가정 청소년 학업 <b>지원</b>비 전달 外","◆ 현대홈쇼핑, 장애인 가정 청소년 학업 <b>지원</b>비 1억5천만원 전달 현대홈쇼핑이 &apos;두드림 투게터&apos; 사업을... ◆ 롯데칠성음료, 피트 위스키 &apos;스모크<b>헤드</b>&apos; 출시 롯데칠성음료는 지난 11월 싱글몰트 위스키 &apos;글렌고인&apos; <b>라인</b>업... ",http://www.inews24.com/view/1442225,http://www.inews24.com/view/1442225,2022-01-12
314,315,2022-01-12 11:38:00,[한지붕 유통家-롯데] 위스키 마니아 겨냥한 롯데칠성-보호종료 결연 아동 돕...,"‘글렌고인’<b>라인</b>업을 확대한 데 이어 이번엔 피트 계열 싱글몰트 위스키 ‘스모크<b>헤드</b>’4종을 추가로... 아동복지법상 만 18세가 되면 아동<b>양육</b>시설, 공동생활가정, 가정위탁 등에서 보호가 종료된다. 롯데하이마트는... ",http://theviewers.co.kr/View.aspx?No=2177704,http://theviewers.co.kr/View.aspx?No=2177704,2022-01-12
317,318,2022-01-12 10:24:00,"검찰, 제주서 갓난 아기 유기후 잠적 30대 부부 구속 기소","당시 산후조리원 관계자가 이들에게 아기를 <b>양육</b>할 것을 지속적으로 설득했으나, 이들은 아이의 이름을... 수 있도록 하면서도, 피해아동의 건강과 권익이 보호되도록 관련 <b>지원</b>을 계속할 예정이라고 밝혔다.&lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=473631,http://www.headlinejeju.co.kr/news/articleView.html?idxno=473631,2022-01-12
316,317,2022-01-06 10:24:00,"제주시, &apos;사각지대 없는 사회안전망&apos; 구축 복지사업에 6971억 투입","이와 더불어 저소득 한부모(조손)가족 및 청소년한부모가족 생활안정<b>지원</b>을 위해 아동<b>양육</b>비, 학용품비 등... 함께 나누고 누리는 따뜻한 복지 공동체를 조성하는 데 최선의 노력을 다하겠다&quot;고 밝혔다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=473192,http://www.headlinejeju.co.kr/news/articleView.html?idxno=473192,2022-01-06
319,320,2022-01-02 10:18:00,올해부터 모든 출생아에 &apos;첫 만남 이용권&apos; 1인당 200만원 지급,등 다양한 경제적 <b>지원</b>을 통해 출산·육아가정의 <b>양육</b>부담을 덜어드리기를 기대하고 있다&quot;며&quot;앞으로 경제적 <b>지원</b> 외에도 저출생 극복을 위한 다양한 <b>지원</b>시책을 발굴 추진할 계획이다&quot;라고 말했다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=472839,http://www.headlinejeju.co.kr/news/articleView.html?idxno=472839,2022-01-02
22,23,2021-12-29 10:58:00,내년 출생아부터 매월 영아수당 30만원 <b>지원</b>,부담을 덜어주고 가정 <b>양육</b>을 보다 활성화할 수 있을 것으로 기대한다&quot;&quot;고 말했다. 한편 제주시는 올해 12월 말 기준 만 0세~ 7세 아동 4791명(월평균)을 대상으로 99억9000만 원의 <b>양육</b>수당을 <b>지원</b>했다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=472466,http://www.headlinejeju.co.kr/news/articleView.html?idxno=472466,2021-12-29
322,323,2021-12-29 10:28:00,"제주도교육청 &apos;학생건강증진추진단&apos;, 내년 정규기구 격상","리터러시 △가정 <b>지원</b>을 위한 <b>양육</b>코칭 프로그램 등을 통해 사각지대 없는 촘촘한 정신 건강 인식 개선 및... 2명, 전문상담교사 6명, 교육행정직 2명이 마음건강 통합<b>지원</b>을 위한 1팀으로 구성해 운영되고 있다.&lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=472458,http://www.headlinejeju.co.kr/news/articleView.html?idxno=472458,2021-12-29
17,18,2021-12-23 18:00:00,[연합뉴스 이 시각 <b>헤드라인</b>] - 18:00,미성년자에게 친생부모가 있는데도 그들이 자녀를 <b>양육</b>하지 않아 조부모가 손자녀에 대한 입양 허가를... 전문보기: http://yna.kr/e5RJrK4DAh7 ■ 27일부터 소상공인 방역<b>지원</b>금 100만원씩 1차 지급 중소벤처기업부는 오는... ,http://yna.kr/AKR20211223144200011?did=1195m,http://yna.kr/AKR20211223144200011?did=1195m,2021-12-23
318,319,2021-12-23 10:46:00,"서귀포보건소, 임산부 <b>지원</b>서비스 &apos;맘편한 임신&apos; 운영",미숙아 의료비 <b>지원</b> 등 다양한 출산과 <b>양육 지원</b>정책을 추진하고 있다. 서귀포보건소 관계자는 &quot;지속적인... 최선을 다하겠다&quot;고 말했다. 자세한 사항은 서귀포보건소(064-760-6082)으로 문의하면 된다.&lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=471949,http://www.headlinejeju.co.kr/news/articleView.html?idxno=471949,2021-12-23
